timestamp,realized_balance,unrealized_pnl,total_equity,active_positions
2026-09-02 09:20:29,1000.0,0.0,1000.0,2
2026-09-02 09:20:44,1000.0,0.01,1000.01,2
2026-09-02 09:20:44,1000.0,0.01,1000.01,2
2026-09-02 09:20:45,1000.0,0.0,1000.0,2
2026-09-02 09:20:45,1000.0,0.0,1000.0,2
2026-09-02 09:43:38,1000.0,0.0,1000.0,0
2026-09-02 09:43:38,1000.0,0.0,1000.0,1
2026-09-02 09:43:38,1000.0,0.0,1000.0,2
2026-09-02 09:43:39,1000.0,0.0,1000.0,2
2026-09-02 09:43:39,1000.0,0.0,1000.0,2
2026-09-02 09:43:39,1000.0,-0.0,1000.0,2
2026-09-02 09:43:40,1000.0,0.0,1000.0,2
2026-09-02 09:43:40,1000.0,-0.0,1000.0,2
2026-09-02 09:43:40,1000.0,0.0,1000.0,2
2026-09-02 09:43:41,1000.0,0.0,1000.0,2
2026-09-02 09:43:41,1000.0,-0.0,1000.0,2
2026-09-02 09:43:41,1000.0,0.0,1000.0,2
2026-09-02 09:43:42,1000.0,0.0,1000.0,2
2026-09-02 09:43:42,1000.0,-0.0,1000.0,2
2026-09-02 09:43:42,1000.0,0.0,1000.0,2
2026-09-02 09:43:43,1000.0,0.0,1000.0,2
2026-09-02 09:43:43,1000.0,-0.0,1000.0,2
2026-09-02 09:43:44,1000.0,0.0,1000.0,2
2026-09-02 09:43:44,1000.0,-0.0,1000.0,2
2026-09-02 09:43:44,1000.0,0.0,1000.0,2
2026-09-02 09:43:45,1000.0,0.01,1000.01,2
2026-09-02 09:43:45,1000.0,-0.0,1000.0,2
2026-09-02 09:43:45,1000.0,0.0,1000.0,2
2026-09-02 09:43:46,1000.0,0.01,1000.01,2
2026-09-02 09:43:46,1000.0,-0.0,1000.0,2
2026-09-02 09:43:46,1000.0,0.0,1000.0,2
2026-09-02 09:43:47,1000.0,0.01,1000.01,2
2026-09-02 09:43:47,1000.0,-0.0,1000.0,2
2026-09-02 09:43:47,1000.0,0.0,1000.0,2
2026-09-02 09:43:48,1000.0,0.0,1000.0,2
2026-09-02 09:43:48,1000.0,-0.0,1000.0,2
2026-09-02 09:43:48,1000.0,0.0,1000.0,2
2026-09-02 09:43:49,1000.0,0.0,1000.0,2
2026-09-02 09:43:49,1000.0,-0.0,1000.0,2
2026-09-02 09:43:49,1000.0,0.0,1000.0,2
2026-09-02 09:43:50,1000.0,0.0,1000.0,2
2026-09-02 09:43:50,1000.0,0.0,1000.0,2
2026-09-02 09:43:50,1000.0,-0.0,1000.0,2
2026-09-02 09:43:51,1000.0,0.0,1000.0,2
2026-09-02 09:43:51,1000.0,-0.0,1000.0,2
2026-09-02 09:43:51,1000.0,0.0,1000.0,2
2026-09-02 09:43:52,1000.0,0.0,1000.0,2
2026-09-02 09:43:52,1000.0,-0.0,1000.0,2
2026-09-02 09:43:52,1000.0,0.0,1000.0,2
2026-09-02 09:43:53,1000.0,0.01,1000.01,2
2026-09-02 09:43:53,1000.0,-0.0,1000.0,2
2026-09-02 09:43:53,1000.0,0.0,1000.0,2
2026-09-02 09:43:54,1000.0,0.01,1000.01,2
2026-09-02 09:43:54,1000.0,-0.0,1000.0,2
2026-09-02 09:43:54,1000.0,0.0,1000.0,2
2026-09-02 09:43:55,1000.0,0.01,1000.01,2
2026-09-02 09:43:55,1000.0,-0.0,1000.0,2
2026-09-02 09:43:55,1000.0,0.0,1000.0,2
2026-09-02 09:43:56,1000.0,0.0,1000.0,2
2026-09-02 09:43:56,1000.0,-0.0,1000.0,2
2026-09-02 09:43:56,1000.0,0.0,1000.0,2
2026-09-02 09:43:57,1000.0,0.01,1000.01,2
2026-09-02 09:43:57,1000.0,-0.0,1000.0,2
2026-09-02 09:43:57,1000.0,0.0,1000.0,2
2026-09-02 09:43:58,1000.0,0.01,1000.01,2
2026-09-02 09:43:58,1000.0,0.0,1000.0,2
2026-09-02 09:43:58,1000.0,-0.0,1000.0,2
2026-09-02 09:43:59,1000.0,0.01,1000.01,2
2026-09-02 09:43:59,1000.0,-0.0,1000.0,2
2026-09-02 09:43:59,1000.0,0.0,1000.0,2
2026-09-02 09:44:00,1000.0,0.0,1000.0,2
2026-09-02 09:44:00,1000.0,0.0,1000.0,2
2026-09-02 09:44:00,1000.0,-0.0,1000.0,2
2026-09-02 09:44:01,1000.0,0.0,1000.0,2
2026-09-02 09:44:01,1000.0,-0.0,1000.0,2
2026-09-02 09:44:01,1000.0,0.0,1000.0,2
2026-09-02 09:44:02,1000.0,0.01,1000.01,2
2026-09-02 09:44:02,1000.0,-0.0,1000.0,2
2026-09-02 09:44:02,1000.0,0.0,1000.0,2
2026-09-02 09:44:03,1000.0,0.01,1000.01,2
2026-09-02 09:44:03,1000.0,-0.0,1000.0,2
2026-09-02 09:44:03,1000.0,0.0,1000.0,2
2026-09-02 09:44:04,1000.0,0.0,1000.0,2
2026-09-02 09:44:04,1000.0,-0.0,1000.0,2
2026-09-02 09:44:04,1000.0,0.0,1000.0,2
2026-09-02 09:44:05,1000.0,0.0,1000.0,2
2026-09-02 09:44:05,1000.0,-0.0,1000.0,2
2026-09-02 09:44:05,1000.0,0.0,1000.0,2
2026-09-02 09:44:06,1000.0,0.01,1000.01,2
2026-09-02 09:44:06,1000.0,0.0,1000.0,2
2026-09-02 09:44:06,1000.0,-0.0,1000.0,2
2026-09-02 09:44:07,1000.0,-0.0,1000.0,2
2026-09-02 09:44:07,1000.0,0.0,1000.0,2
2026-09-02 09:44:08,1000.0,0.01,1000.01,2
2026-09-02 09:44:08,1000.0,0.0,1000.0,2
2026-09-02 09:44:08,1000.0,0.0,1000.0,2
2026-09-02 09:44:09,1000.0,0.01,1000.01,2
2026-09-02 09:44:09,1000.0,0.0,1000.0,2
2026-09-02 09:44:09,1000.0,0.0,1000.0,2
2026-09-02 09:44:10,1000.0,0.0,1000.0,2
2026-09-02 09:44:10,1000.0,0.0,1000.0,2
2026-09-02 09:44:11,1000.0,0.01,1000.01,2
2026-09-02 09:44:11,1000.0,0.0,1000.0,2
2026-09-02 09:44:11,1000.0,0.0,1000.0,2
2026-09-02 09:44:12,1000.0,0.01,1000.01,2
2026-09-02 09:44:12,1000.0,0.0,1000.0,2
2026-09-02 09:44:12,1000.0,0.0,1000.0,2
2026-09-02 09:44:13,1000.0,0.0,1000.0,2
2026-09-02 09:44:13,1000.0,-0.0,1000.0,2
2026-09-02 09:44:13,1000.0,0.0,1000.0,2
2026-09-02 09:44:14,1000.0,-0.01,999.99,2
2026-09-02 09:44:14,1000.0,-0.0,1000.0,2
2026-09-02 09:44:14,1000.0,0.0,1000.0,2
2026-09-02 09:44:15,1000.0,-0.01,999.99,2
2026-09-02 09:44:15,1000.0,-0.0,1000.0,2
2026-09-02 09:44:15,1000.0,0.0,1000.0,2
2026-09-02 09:46:45,1000.0,0.0,1000.0,0
2026-09-02 09:46:45,1000.0,0.0,1000.0,1
2026-09-02 09:46:45,1000.0,0.0,1000.0,2
2026-09-02 09:46:46,1000.0,0.0,1000.0,2
2026-09-02 09:46:46,1000.0,0.0,1000.0,2
2026-09-02 09:46:46,1000.0,0.0,1000.0,2
2026-09-02 09:46:47,1000.0,0.0,1000.0,2
2026-09-02 09:46:47,1000.0,0.0,1000.0,2
2026-09-02 09:46:47,1000.0,0.0,1000.0,2
2026-09-02 09:46:48,1000.0,0.0,1000.0,2
2026-09-02 09:46:48,1000.0,0.0,1000.0,2
2026-09-02 09:46:48,1000.0,0.0,1000.0,2
2026-09-02 09:46:49,1000.0,0.0,1000.0,2
2026-09-02 09:46:49,1000.0,0.0,1000.0,2
2026-09-02 09:46:49,1000.0,0.0,1000.0,2
2026-09-02 09:46:50,1000.0,0.0,1000.0,2
2026-09-02 09:46:50,1000.0,0.0,1000.0,2
2026-09-02 09:46:50,1000.0,0.01,1000.01,2
2026-09-02 09:46:51,1000.0,0.0,1000.0,2
2026-09-02 09:46:51,1000.0,0.01,1000.01,2
2026-09-02 09:46:51,1000.0,0.01,1000.01,2
2026-09-02 09:46:52,1000.0,0.0,1000.0,2
2026-09-02 09:46:52,1000.0,0.01,1000.01,2
2026-09-02 09:46:52,1000.0,0.01,1000.01,2
2026-09-02 09:46:53,1000.0,0.0,1000.0,2
2026-09-02 09:46:53,1000.0,0.01,1000.01,2
2026-09-02 09:46:53,1000.0,0.01,1000.01,2
2026-09-02 09:46:54,1000.0,0.0,1000.0,2
2026-09-02 09:46:54,1000.0,0.01,1000.01,2
2026-09-02 09:46:54,1000.0,0.02,1000.02,2
2026-09-02 09:46:55,1000.0,0.0,1000.0,2
2026-09-02 09:46:55,1000.0,0.01,1000.01,2
2026-09-02 09:46:55,1000.0,0.02,1000.02,2
2026-09-02 09:46:56,1000.0,0.02,1000.02,2
2026-09-02 09:46:56,1000.0,0.01,1000.01,2
2026-09-02 09:46:57,1000.0,0.0,1000.0,2
2026-09-02 09:46:57,1000.0,0.01,1000.01,2
2026-09-02 09:46:57,1000.0,0.01,1000.01,2
2026-09-02 09:46:58,1000.0,0.01,1000.01,2
2026-09-02 09:46:58,1000.0,0.01,1000.01,2
2026-09-02 09:46:59,1000.0,0.0,1000.0,2
2026-09-02 09:46:59,1000.0,0.01,1000.01,2
2026-09-02 09:46:59,1000.0,0.01,1000.01,2
2026-09-02 09:47:00,1000.0,0.0,1000.0,2
2026-09-02 09:47:00,1000.0,0.01,1000.01,2
2026-09-02 09:47:01,1000.0,0.0,1000.0,2
2026-09-02 09:47:01,1000.0,0.02,1000.02,2
2026-09-02 09:47:01,1000.0,0.01,1000.01,2
2026-09-02 09:47:02,1000.0,0.0,1000.0,2
2026-09-02 09:47:02,1000.0,0.02,1000.02,2
2026-09-02 09:47:02,1000.0,0.01,1000.01,2
2026-09-02 09:47:03,1000.0,0.0,1000.0,2
2026-09-02 09:47:03,1000.0,0.02,1000.02,2
2026-09-02 09:47:03,1000.0,0.01,1000.01,2
2026-09-02 09:47:04,1000.0,0.0,1000.0,2
2026-09-02 09:47:04,1000.0,0.01,1000.01,2
2026-09-02 09:47:04,1000.0,0.02,1000.02,2
2026-09-02 09:47:05,1000.0,0.0,1000.0,2
2026-09-02 09:47:05,1000.0,0.02,1000.02,2
2026-09-02 09:47:05,1000.0,0.01,1000.01,2
2026-09-02 09:47:06,1000.0,0.0,1000.0,2
2026-09-02 09:47:06,1000.0,0.02,1000.02,2
2026-09-02 09:47:06,1000.0,0.02,1000.02,2
2026-09-02 09:47:07,1000.0,0.0,1000.0,2
2026-09-02 09:47:07,1000.0,0.02,1000.02,2
2026-09-02 09:47:07,1000.0,0.02,1000.02,2
2026-09-02 09:47:08,1000.0,0.0,1000.0,2
2026-09-02 09:47:08,1000.0,0.03,1000.03,2
2026-09-02 09:47:08,1000.0,0.02,1000.02,2
2026-09-02 09:47:09,1000.0,0.0,1000.0,2
2026-09-02 09:47:09,1000.0,0.02,1000.02,2
2026-09-02 09:47:09,1000.0,0.03,1000.03,2
2026-09-02 09:47:10,1000.0,0.0,1000.0,2
2026-09-02 09:47:10,1000.0,0.03,1000.03,2
2026-09-02 09:47:10,1000.0,0.02,1000.02,2
2026-09-02 09:47:11,1000.0,0.0,1000.0,2
2026-09-02 09:47:11,1000.0,0.03,1000.03,2
2026-09-02 09:47:11,1000.0,0.02,1000.02,2
2026-09-02 09:47:12,1000.0,0.0,1000.0,2
2026-09-02 09:47:12,1000.0,0.02,1000.02,2
2026-09-02 09:47:12,1000.0,0.03,1000.03,2
2026-09-02 09:47:13,1000.0,0.0,1000.0,2
2026-09-02 09:47:13,1000.0,0.02,1000.02,2
2026-09-02 09:47:13,1000.0,0.03,1000.03,2
2026-09-02 09:47:14,1000.0,0.0,1000.0,2
2026-09-02 09:47:14,1000.0,0.02,1000.02,2
2026-09-02 09:47:14,1000.0,0.03,1000.03,2
2026-09-02 09:47:15,1000.0,0.0,1000.0,2
2026-09-02 09:47:15,1000.0,0.03,1000.03,2
2026-09-02 09:47:15,1000.0,0.02,1000.02,2
2026-09-02 09:47:16,1000.0,0.0,1000.0,2
2026-09-02 09:47:16,1000.0,0.02,1000.02,2
2026-09-02 09:47:16,1000.0,0.03,1000.03,2
2026-09-02 09:47:17,1000.0,0.02,1000.02,2
2026-09-02 09:47:17,1000.0,0.0,1000.0,2
2026-09-02 09:47:17,1000.0,0.02,1000.02,2
2026-09-02 09:47:18,1000.0,0.0,1000.0,2
2026-09-02 09:47:18,1000.0,0.03,1000.03,2
2026-09-02 09:47:18,1000.0,0.02,1000.02,2
2026-09-02 09:47:19,1000.0,0.0,1000.0,2
2026-09-02 09:47:19,1000.0,0.02,1000.02,2
2026-09-02 09:47:19,1000.0,0.03,1000.03,2
2026-09-02 09:47:20,1000.0,0.0,1000.0,2
2026-09-02 09:47:20,1000.0,0.03,1000.03,2
2026-09-02 09:47:20,1000.0,0.02,1000.02,2
2026-09-02 09:47:21,1000.0,0.0,1000.0,2
2026-09-02 09:47:21,1000.0,0.02,1000.02,2
2026-09-02 09:47:21,1000.0,0.03,1000.03,2
2026-09-02 09:47:22,1000.0,0.0,1000.0,2
2026-09-02 09:47:22,1000.0,0.02,1000.02,2
2026-09-02 09:47:22,1000.0,0.03,1000.03,2
2026-09-02 09:47:23,1000.0,0.0,1000.0,2
2026-09-02 09:47:23,1000.0,0.02,1000.02,2
2026-09-02 09:47:23,1000.0,0.03,1000.03,2
2026-09-02 09:47:24,1000.0,0.0,1000.0,2
2026-09-02 09:47:24,1000.0,0.03,1000.03,2
2026-09-02 09:47:24,1000.0,0.02,1000.02,2
2026-09-02 09:47:25,1000.0,0.0,1000.0,2
2026-09-02 09:47:25,1000.0,0.04,1000.04,2
2026-09-02 09:47:25,1000.0,0.02,1000.02,2
2026-09-02 09:47:26,1000.0,0.0,1000.0,2
2026-09-02 09:47:26,1000.0,0.02,1000.02,2
2026-09-02 09:47:26,1000.0,0.03,1000.03,2
2026-09-02 09:47:27,1000.0,0.0,1000.0,2
2026-09-02 09:47:27,1000.0,0.03,1000.03,2
2026-09-02 09:47:27,1000.0,0.02,1000.02,2
2026-09-02 09:47:28,1000.0,0.0,1000.0,2
2026-09-02 09:47:28,1000.0,0.02,1000.02,2
2026-09-02 09:47:28,1000.0,0.03,1000.03,2
2026-09-02 09:47:29,1000.0,0.02,1000.02,2
2026-09-02 09:47:29,1000.0,0.03,1000.03,2
2026-09-02 09:47:30,1000.0,0.0,1000.0,2
2026-09-02 09:47:30,1000.0,0.03,1000.03,2
2026-09-02 09:47:30,1000.0,0.02,1000.02,2
2026-09-02 09:47:31,1000.0,0.0,1000.0,2
2026-09-02 09:47:31,1000.0,0.02,1000.02,2
2026-09-02 09:47:31,1000.0,0.03,1000.03,2
2026-09-02 09:47:32,1000.0,0.0,1000.0,2
2026-09-02 09:47:32,1000.0,0.02,1000.02,2
2026-09-02 09:47:32,1000.0,0.03,1000.03,2
2026-09-02 09:47:33,1000.0,0.0,1000.0,2
2026-09-02 09:47:33,1000.0,0.02,1000.02,2
2026-09-02 09:47:33,1000.0,0.03,1000.03,2
2026-09-02 09:47:34,1000.0,0.0,1000.0,2
2026-09-02 09:47:34,1000.0,0.03,1000.03,2
2026-09-02 09:47:34,1000.0,0.02,1000.02,2
2026-09-02 09:47:35,1000.0,0.0,1000.0,2
2026-09-02 09:47:35,1000.0,0.02,1000.02,2
2026-09-02 09:47:35,1000.0,0.03,1000.03,2
2026-09-02 09:47:36,1000.0,0.0,1000.0,2
2026-09-02 09:47:36,1000.0,0.03,1000.03,2
2026-09-02 09:47:36,1000.0,0.02,1000.02,2
2026-09-02 09:47:37,1000.0,0.0,1000.0,2
2026-09-02 09:47:37,1000.0,0.02,1000.02,2
2026-09-02 09:47:37,1000.0,0.03,1000.03,2
2026-09-02 09:47:38,1000.0,0.0,1000.0,2
2026-09-02 09:47:38,1000.0,0.02,1000.02,2
2026-09-02 09:47:38,1000.0,0.03,1000.03,2
2026-09-02 09:47:39,1000.0,0.0,1000.0,2
2026-09-02 09:47:39,1000.0,0.03,1000.03,2
2026-09-02 09:47:39,1000.0,0.02,1000.02,2
2026-09-02 09:47:40,1000.0,0.0,1000.0,2
2026-09-02 09:47:40,1000.0,0.04,1000.04,2
2026-09-02 09:47:40,1000.0,0.02,1000.02,2
2026-09-02 09:47:41,1000.0,0.0,1000.0,2
2026-09-02 09:47:41,1000.0,0.02,1000.02,2
2026-09-02 09:47:41,1000.0,0.04,1000.04,2
2026-09-02 09:47:42,1000.0,0.0,1000.0,2
2026-09-02 09:47:42,1000.0,0.04,1000.04,2
2026-09-02 09:47:42,1000.0,0.02,1000.02,2
2026-09-02 09:47:43,1000.0,0.0,1000.0,2
2026-09-02 09:47:43,1000.0,0.02,1000.02,2
2026-09-02 09:47:43,1000.0,0.04,1000.04,2
2026-09-02 09:47:44,1000.0,0.0,1000.0,2
2026-09-02 09:47:44,1000.0,0.02,1000.02,2
2026-09-02 09:47:44,1000.0,0.04,1000.04,2
2026-09-02 09:47:45,1000.0,0.0,1000.0,2
2026-09-02 09:47:45,1000.0,0.04,1000.04,2
2026-09-02 09:47:45,1000.0,0.02,1000.02,2
2026-09-02 09:47:46,1000.0,0.0,1000.0,2
2026-09-02 09:47:46,1000.0,0.02,1000.02,2
2026-09-02 09:47:46,1000.0,0.03,1000.03,2
2026-09-02 09:47:47,1000.0,0.0,1000.0,2
2026-09-02 09:47:47,1000.0,0.03,1000.03,2
2026-09-02 09:47:47,1000.0,0.01,1000.01,2
2026-09-02 09:47:48,1000.0,0.0,1000.0,2
2026-09-02 09:47:48,1000.0,0.03,1000.03,2
2026-09-02 09:47:48,1000.0,0.01,1000.01,2
2026-09-02 09:47:49,1000.0,0.0,1000.0,2
2026-09-02 09:47:49,1000.0,0.01,1000.01,2
2026-09-02 09:47:49,1000.0,0.03,1000.03,2
2026-09-02 09:47:50,1000.0,0.0,1000.0,2
2026-09-02 09:47:50,1000.0,0.03,1000.03,2
2026-09-02 09:47:50,1000.0,0.01,1000.01,2
2026-09-02 09:47:51,1000.0,0.0,1000.0,2
2026-09-02 09:47:51,1000.0,0.03,1000.03,2
2026-09-02 09:47:51,1000.0,0.01,1000.01,2
2026-09-02 09:47:52,1000.0,0.0,1000.0,2
2026-09-02 09:47:52,1000.0,0.01,1000.01,2
2026-09-02 09:47:52,1000.0,0.03,1000.03,2
2026-09-02 09:47:53,1000.0,0.0,1000.0,2
2026-09-02 09:47:53,1000.0,0.03,1000.03,2
2026-09-02 09:47:53,1000.0,0.01,1000.01,2
2026-09-02 09:47:54,1000.0,0.0,1000.0,2
2026-09-02 09:47:54,1000.0,0.01,1000.01,2
2026-09-02 09:47:54,1000.0,0.03,1000.03,2
2026-09-02 09:47:55,1000.0,0.0,1000.0,2
2026-09-02 09:47:55,1000.0,0.01,1000.01,2
2026-09-02 09:47:55,1000.0,0.03,1000.03,2
2026-09-02 09:47:56,1000.0,0.0,1000.0,2
2026-09-02 09:47:56,1000.0,0.03,1000.03,2
2026-09-02 09:47:56,1000.0,0.01,1000.01,2
2026-09-02 09:47:57,1000.0,0.0,1000.0,2
2026-09-02 09:47:57,1000.0,0.01,1000.01,2
2026-09-02 09:47:57,1000.0,0.04,1000.04,2
2026-09-02 09:47:58,1000.0,0.0,1000.0,2
2026-09-02 09:47:58,1000.0,0.01,1000.01,2
2026-09-02 09:47:58,1000.0,0.04,1000.04,2
2026-09-02 09:47:59,1000.0,0.04,1000.04,2
2026-09-02 09:47:59,1000.0,0.01,1000.01,2
2026-09-02 09:48:00,1000.0,0.04,1000.04,2
2026-09-02 09:48:00,1000.0,0.01,1000.01,2
2026-09-02 09:48:01,1000.0,0.0,1000.0,2
2026-09-02 09:48:01,1000.0,0.01,1000.01,2
2026-09-02 09:48:01,1000.0,0.04,1000.04,2
2026-09-02 09:48:02,1000.0,0.01,1000.01,2
2026-09-02 09:48:02,1000.0,0.04,1000.04,2
2026-09-02 09:48:03,1000.0,0.0,1000.0,2
2026-09-02 09:48:03,1000.0,0.04,1000.04,2
2026-09-02 09:48:03,1000.0,0.01,1000.01,2
2026-09-02 09:48:04,1000.0,0.0,1000.0,2
2026-09-02 09:48:04,1000.0,0.01,1000.01,2
2026-09-02 09:48:04,1000.0,0.04,1000.04,2
2026-09-02 09:48:05,1000.0,0.0,1000.0,2
2026-09-02 09:48:05,1000.0,0.01,1000.01,2
2026-09-02 09:48:05,1000.0,0.04,1000.04,2
2026-09-02 09:48:06,1000.0,0.0,1000.0,2
2026-09-02 09:48:06,1000.0,0.01,1000.01,2
2026-09-02 09:48:06,1000.0,0.04,1000.04,2
2026-09-02 09:48:07,1000.0,0.0,1000.0,2
2026-09-02 09:48:07,1000.0,0.01,1000.01,2
2026-09-02 09:48:07,1000.0,0.04,1000.04,2
2026-09-02 09:48:08,1000.0,0.0,1000.0,2
2026-09-02 09:48:08,1000.0,0.01,1000.01,2
2026-09-02 09:48:08,1000.0,0.04,1000.04,2
2026-09-02 09:48:09,1000.0,0.0,1000.0,2
2026-09-02 09:48:09,1000.0,0.04,1000.04,2
2026-09-02 09:48:09,1000.0,0.01,1000.01,2
2026-09-02 09:48:10,1000.0,0.0,1000.0,2
2026-09-02 09:48:10,1000.0,0.01,1000.01,2
2026-09-02 09:48:10,1000.0,0.03,1000.03,2
2026-09-02 09:48:11,1000.0,0.0,1000.0,2
2026-09-02 09:48:11,1000.0,0.04,1000.04,2
2026-09-02 09:48:11,1000.0,0.01,1000.01,2
2026-09-02 09:48:12,1000.0,0.0,1000.0,2
2026-09-02 09:48:12,1000.0,0.01,1000.01,2
2026-09-02 09:48:12,1000.0,0.04,1000.04,2
2026-09-02 09:48:13,1000.0,0.0,1000.0,2
2026-09-02 09:48:13,1000.0,0.01,1000.01,2
2026-09-02 09:48:13,1000.0,0.04,1000.04,2
2026-09-02 09:48:14,1000.0,0.0,1000.0,2
2026-09-02 09:48:14,1000.0,0.04,1000.04,2
2026-09-02 09:48:14,1000.0,0.01,1000.01,2
2026-09-02 09:48:15,1000.0,0.0,1000.0,2
2026-09-02 09:48:15,1000.0,0.01,1000.01,2
2026-09-02 09:48:15,1000.0,0.04,1000.04,2
2026-09-02 09:48:16,1000.0,0.0,1000.0,2
2026-09-02 09:48:16,1000.0,0.01,1000.01,2
2026-09-02 09:48:16,1000.0,0.03,1000.03,2
2026-09-02 09:48:17,1000.0,0.0,1000.0,2
2026-09-02 09:48:17,1000.0,0.01,1000.01,2
2026-09-02 09:48:18,1000.0,0.0,1000.0,2
2026-09-02 09:48:18,1000.0,0.01,1000.01,2
2026-09-02 09:48:18,1000.0,0.03,1000.03,2
2026-09-02 09:48:19,1000.0,0.0,1000.0,2
2026-09-02 09:48:19,1000.0,0.01,1000.01,2
2026-09-02 09:48:19,1000.0,0.04,1000.04,2
2026-09-02 09:48:20,1000.0,0.0,1000.0,2
2026-09-02 09:48:20,1000.0,0.02,1000.02,2
2026-09-02 09:48:20,1000.0,0.04,1000.04,2
2026-09-02 09:48:21,1000.0,0.0,1000.0,2
2026-09-02 09:48:21,1000.0,0.04,1000.04,2
2026-09-02 09:48:21,1000.0,0.02,1000.02,2
2026-09-02 09:48:22,1000.0,0.0,1000.0,2
2026-09-02 09:48:22,1000.0,0.02,1000.02,2
2026-09-02 09:48:22,1000.0,0.04,1000.04,2
2026-09-02 09:48:23,1000.0,0.0,1000.0,2
2026-09-02 09:48:23,1000.0,0.02,1000.02,2
2026-09-02 09:48:23,1000.0,0.03,1000.03,2
2026-09-02 09:48:24,1000.0,0.0,1000.0,2
2026-09-02 09:48:24,1000.0,0.02,1000.02,2
2026-09-02 09:48:24,1000.0,0.03,1000.03,2
2026-09-02 09:48:25,1000.0,0.0,1000.0,2
2026-09-02 09:48:25,1000.0,0.04,1000.04,2
2026-09-02 09:48:25,1000.0,0.02,1000.02,2
2026-09-02 09:48:26,1000.0,0.0,1000.0,2
2026-09-02 09:48:26,1000.0,0.02,1000.02,2
2026-09-02 09:48:26,1000.0,0.04,1000.04,2
2026-09-02 09:48:27,1000.0,0.0,1000.0,2
2026-09-02 09:48:27,1000.0,0.04,1000.04,2
2026-09-02 09:48:27,1000.0,0.02,1000.02,2
2026-09-02 09:48:28,1000.0,0.0,1000.0,2
2026-09-02 09:48:28,1000.0,0.02,1000.02,2
2026-09-02 09:48:28,1000.0,0.03,1000.03,2
2026-09-02 09:48:29,1000.0,0.0,1000.0,2
2026-09-02 09:48:29,1000.0,0.02,1000.02,2
2026-09-02 09:48:29,1000.0,0.04,1000.04,2
2026-09-02 09:48:30,1000.0,0.0,1000.0,2
2026-09-02 09:48:30,1000.0,0.04,1000.04,2
2026-09-02 09:48:30,1000.0,0.02,1000.02,2
2026-09-02 09:48:31,1000.0,0.0,1000.0,2
2026-09-02 09:48:31,1000.0,0.02,1000.02,2
2026-09-02 09:48:31,1000.0,0.04,1000.04,2
